Gene,d0_Old,d0_Y,d1_Old,d1_Y,d3_Old,d3_Y,d5_Old,d5_Y,d7_Old,d7_Y
ENSMUSG00000085311,-0.9224908401,-0.7081995028,0.6998947866,-0.4167929437,2.1680499697,0.8452273198,-0.6392406987,-0.0149039996,0.0636942072,1.7033740859
ENSMUSG00000104687,-0.6437498314,-0.3337962089,-0.5006943133,0.3337962089,2.1219901849,1.4543977671,-0.6437498314,-0.6437498314,-0.6437498314,-0.5166676819
ENSMUSG00000085145,-0.4719103585,-0.4719103585,-0.4719103585,-0.4719103585,2.1021461437,1.6731367245,-0.4719103585,-0.4719103585,-0.4719103585,0.1996277086
ENSMUSG00000103486,-0.7286557666,-0.0235050245,-0.7286557666,-0.0235050245,2.0919472019,-0.7286557666,-0.7286557666,0.2115452205,-0.7286557666,1.1481309099
ENSMUSG00000107813,-0.6018216704,-0.6018216704,-0.6018216704,-0.4004686951,2.0828846668,1.6354336097,-0.6018216704,-0.5123314601,-0.3333510367,-0.1536868243
ENSMUSG00000106643,-0.8307669749,-0.8307669749,0.0937802369,-0.6219982496,2.0522297069,1.2768030132,-0.8307669749,0.2395869657,0.2180473352,-0.0743787273
ENSMUSG00000108617,-1.2156098208,0.1340476086,-0.4260143179,-1.0044389305,2.0162229355,0.3758229757,-1.0503456458,0.1677125333,0.0146901489,2.8460498942
ENSMUSG00000097334,-0.5677247073,-0.5284584451,0.0605354875,-0.4793756174,1.7489847611,1.9714935802,-0.5677247073,-0.5022809369,-0.5677247073,-0.0058850008
ENSMUSG00000085282,-1.1440353628,-0.9012750392,-1.0653022849,-0.8291030511,1.742844161,1.0517426993,0.719314148,0.0894495246,0.5749701718,-0.0373514765
ENSMUSG00000085471,-0.6356305771,-0.5175567856,-0.6356305771,-0.6356305771,1.7258452512,1.8439190426,-0.3404460985,0.4663914757,-0.6356305771,-0.2950758833
ENSMUSG00000102349,-0.5890364193,-0.5520095097,-0.5890364193,-0.413158599,1.7066319723,2.0151895517,-0.5890364193,0.0033941334,-0.5890364193,1.3867964597
ENSMUSG00000103046,-0.801551272,0.1550325506,-0.801551272,-0.7355799739,1.7053580561,-0.7135895407,-0.801551272,1.3535111324,-0.4057234834,-0.316227766
ENSMUSG00000105378,-0.328617905,-0.215301386,-0.328617905,-0.328617905,-0.328617905,2.8442446261,-0.328617905,-0.328617905,-0.328617905,-0.4240624223
ENSMUSG00000111215,-0.3656479171,-0.3656479171,-0.3656479171,0.1112841478,-0.3656479171,2.8138991887,-0.3656479171,-0.3656479171,-0.3656479171,-0.5347300031
ENSMUSG00000103139,-0.3872580141,-0.3872580141,-0.3872580141,0.3240322156,-0.3872580141,2.7740318973,-0.3872580141,-0.3872580141,-0.3872580141,-0.5669456148
ENSMUSG00000107374,-0.4882428978,-0.3092377971,-0.4882428978,-0.2781064753,0.3211714705,2.7597916826,-0.4882428978,-0.2080610011,-0.4882428978,-0.4629100499
ENSMUSG00000109915,-0.3939192986,-0.3939192986,-0.3939192986,0.3939192986,-0.3939192986,2.7574350901,-0.3939192986,-0.3939192986,-0.3939192986,2.2645479703
ENSMUSG00000110631,-0.4691124551,-0.4444331502,-0.4691124551,-0.1297720119,-0.1976401006,2.7391971899,-0.4691124551,0.3782103485,-0.4691124551,1.3908167349
ENSMUSG00000111803,-0.4063823074,-0.4063823074,-0.4063823074,0.531423017,-0.4063823074,2.7196354423,-0.4063823074,-0.4063823074,-0.4063823074,0.1010990159
ENSMUSG00000102814,-0.4063823075,-0.4063823075,-0.4063823075,0.5314230178,-0.4063823075,2.719635442,-0.4063823075,-0.4063823075,-0.4063823075,-0.0641685946
ENSMUSG00000086952,-0.512283489,-0.4652389663,-0.5047563654,-0.3805588255,0.1049406486,2.7043073419,-0.512283489,0.4060255938,-0.512283489,-0.6313261677
ENSMUSG00000109608,-0.6540587564,-0.4504014016,-0.8701849288,-0.1636185959,0.094070302,2.6543341905,-0.6623713015,0.238154417,0.0026323059,2.4818069592
ENSMUSG00000096956,-0.3681804674,-0.5746408836,-0.6021398397,-0.3376260718,0.7544753265,2.6069446848,-0.4423839997,-0.0416849255,-0.4921440154,0.8230558416
ENSMUSG00000086777,-0.433012702,0.8660254053,-0.433012702,-0.433012702,-0.433012702,2.5980762107,-0.433012702,-0.433012702,-0.433012702,-0.3968068835
ENSMUSG00000090925,-0.5066459716,-0.5066459716,-0.5066459716,0.3377639811,-0.5066459716,2.5895238576,-0.5066459716,0.6192339625,-0.5066459716,0.1435990857
ENSMUSG00000107226,-0.4444783185,-0.4444783185,-0.4444783185,1.0371160765,-0.4444783185,2.5187104715,-0.4444783185,-0.4444783185,-0.4444783185,1.7830517222
ENSMUSG00000086075,-0.4444783185,-0.4444783185,-0.4444783185,1.0371160765,-0.4444783185,2.5187104715,-0.4444783185,-0.4444783185,-0.4444783185,-0.6071180805
ENSMUSG00000097870,-0.4506045899,-0.4506045899,-0.4506045899,-0.4506045899,-0.4506045899,2.4650721692,-0.4506045899,-0.4506045899,-0.4506045899,-0.6125490516
ENSMUSG00000085564,0.4701227238,-0.6011472865,-0.6011472865,-0.440456785,0.8327064194,2.4478519733,-0.6011472865,-0.3044878991,-0.6011472865,0.2583018691
ENSMUSG00000097008,-1.0338304025,-0.7286744104,-0.6924073717,-0.2286288771,0.3142777018,2.437547966,-0.7165853975,0.5560579596,0.0219433901,1.6653583557
ENSMUSG00000097815,-0.5865007225,-0.5865007225,-0.5865007225,-0.3637789292,0.7498300373,2.3831231895,-0.5865007225,0.7498300373,-0.5865007225,0.3399672095
ENSMUSG00000108242,-0.2092821508,-0.7413554152,0.003547155,-0.6349407624,0.2163764607,2.3446695184,-1.0605993739,-0.7768269648,0.003547155,2.0354273079
ENSMUSG00000085586,-0.5151959063,-0.5151959063,-0.4478624081,-0.4292037279,1.4399092807,2.274952824,-0.5151959063,-0.3356399112,-0.4803122867,-0.3685280648
ENSMUSG00000093726,-0.7492684161,-0.6402666857,-0.7492684161,-0.6639627141,1.2791116098,2.1574443935,-0.7492684161,-0.0352280954,-0.20899897,2.0219630148
ENSMUSG00000073862,-0.55489919,0.2378139386,-0.55489919,-0.55489919,-0.55489919,2.0874779025,-0.55489919,1.5590024888,-0.55489919,-0.316227766
ENSMUSG00000104435,-0.9075898522,-0.9075898522,0.1449804719,-0.4296987281,1.0523686823,2.044446459,-0.9075898522,0.5039029195,0.2538670571,-0.2386049667
ENSMUSG00000110365,-1.0097803173,-0.5197127968,-0.9615353283,-0.5711317983,1.4989591145,1.9636345356,0.0935064065,0.2065012493,-0.1769194534,-0.5389684016
ENSMUSG00000085037,-0.8075070082,-0.4630727392,-0.8075070082,-0.5778841622,0.5702300676,1.9479671435,-0.8075070082,1.1825576554,-0.8075070082,-0.587467842
ENSMUSG00000084980,0.7964916183,-0.7701975345,-0.9345355575,0.297999615,-0.2771834655,1.8920784382,-0.9181017552,1.1580352689,-0.9345355575,0.3859719869
ENSMUSG00000108298,-0.5541132624,-0.6496265063,-0.6414396568,-0.2361906075,-0.5268237641,1.6508781979,-0.6741870548,2.0056416754,0.1690584418,0.6653994174
ENSMUSG00000055323,-0.8663942699,-0.8663942699,-0.8663942699,-0.6694864813,0.1181446732,1.6277710533,1.2011375106,-0.0131271866,1.2011375106,-0.0127741386
ENSMUSG00000100798,-0.6994893158,-0.6963624078,-0.6807278679,0.2427522898,-0.1408150895,1.5810689066,-0.6994893158,2.0063283923,-0.6181897083,-0.5992850266
ENSMUSG00000097428,-0.5415531134,-0.4712215402,-0.5415531134,-0.3113770557,-0.2090765857,1.4447810137,-0.5415531134,2.2546597348,-0.5415531134,-0.3446488792
ENSMUSG00000104999,-0.553555126,0.2631655514,-0.553555126,-0.553555126,-0.553555126,1.4428731985,-0.553555126,-0.553555126,-0.553555126,-0.316227766
ENSMUSG00000097709,1.5249896202,0.3717501388,-0.8086243897,-0.4423012602,-0.8086243897,1.4164494347,-0.8086243897,1.0908288751,-0.8086243897,-0.1017760204
ENSMUSG00000110245,-0.6280294882,-0.6077486651,-0.2426938496,-0.0601664418,-0.5063445497,1.3865322716,-1.0742075961,0.2102445327,2.1098816282,-0.7904387316
ENSMUSG00000104340,-0.8876077395,-0.4975457446,-0.8876077395,0.1785617131,-0.6795746756,1.3660837868,0.2565741121,1.9901829786,-0.8876077395,-0.3275715512
ENSMUSG00000104528,-1.240927909,-0.8470280139,0.9286508893,-0.6225888279,1.5297464719,1.3089931977,-1.1077424115,0.2999657092,0.088719168,0.7917717999
ENSMUSG00000109302,-1.0377425911,-0.3693966229,-0.8571085456,-0.3242381116,0.5518370088,1.2984577301,-1.0377425911,0.1303575693,1.9427191588,-0.5415531134
ENSMUSG00000108591,-1.3183215698,-0.5976556785,-0.1876216371,0.7815497336,0.8188255555,1.2909859666,-1.8650336248,0.5206189799,0.3715156921,-0.1175054742
ENSMUSG00000086416,-1.0513257207,-1.1777734656,1.168534691,-0.6368581122,-1.06920722,1.2792296866,-0.5480892407,0.2770142265,0.7495967077,0.1865973832
ENSMUSG00000105643,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.8964180202
ENSMUSG00000109632,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.4821803781
ENSMUSG00000097971,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,0.4134712599
ENSMUSG00000087639,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.3993916335
ENSMUSG00000105229,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,0.2341506283
ENSMUSG00000107728,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.5007049988
ENSMUSG00000097736,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.0187490845
ENSMUSG00000105509,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.3325862885
ENSMUSG00000105959,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,1.1520867537
ENSMUSG00000110910,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.4906030249
ENSMUSG00000106825,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.6978001432
ENSMUSG00000085396,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,0.1736356845
ENSMUSG00000085765,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.4935973384
ENSMUSG00000097879,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.1577782554
ENSMUSG00000104344,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,1.6739223471
ENSMUSG00000107335,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.4970204614
ENSMUSG00000093697,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.4973793429
ENSMUSG00000052125,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,0.4567714588
ENSMUSG00000099924,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.316227766,-0.5033160387
ENSMUSG00000105691,-0.3201170742,-0.2849393738,-0.3201170742,-0.3201170742,-0.3201170742,-0.3201170742,2.8458759677,-0.3201170742,-0.3201170742,-0.2321629118
ENSMUSG00000028612,-0.3353521421,-0.1588510147,-0.3353521421,-0.3353521421,-0.3353521421,-0.3353521421,2.8416681512,-0.3353521421,-0.3353521421,-0.4103621532
ENSMUSG00000087564,-0.3462154029,-0.1813509253,-0.3462154029,-0.2363057512,-0.3462154029,-0.3462154029,2.8411644967,-0.3462154029,-0.3462154029,-0.4140393356
ENSMUSG00000108783,-0.3605343357,-0.3605343357,-0.3605343357,-0.3605343357,-0.3605343357,-0.3605343357,2.8206509828,0.0636237026,-0.3605343357,-0.528198034
ENSMUSG00000111836,-0.3706523675,-0.3706523675,-0.3706523675,-0.3706523675,-0.3706523675,0.1588510147,2.8063679257,-0.3706523675,-0.3706523675,-0.5703478495
ENSMUSG00000108388,-0.4728588644,-0.0273260148,-0.0273260148,-0.3481096665,-0.2590030966,-0.3421692285,2.8062629087,-0.3837522944,-0.4728588644,-0.3656479172
ENSMUSG00000093858,-0.4494736508,-0.4174242253,-0.4150791454,-0.2298178319,-0.5088823421,-0.4713610634,2.8023705012,-0.0992750498,0.0211057193,-0.5868514456
ENSMUSG00000085467,-0.4173759999,-0.4173759999,-0.2280182684,-0.3463668506,-0.4173759999,-0.4173759999,2.8017054363,-0.2911375125,-0.4173759999,0.0464241101
ENSMUSG00000108522,-0.3829902062,-0.0838427019,-0.4562508195,-0.4562508195,-0.4562508195,-0.4562508195,2.7916363699,-0.4359006491,0.0870987291,-0.3865006029
ENSMUSG00000087281,-0.4336042815,-0.4336042815,-0.4336042815,-0.3196407032,-0.4336042815,0.1959088182,2.7899369349,-0.32506754,-0.4336042815,-0.064880403
ENSMUSG00000105594,-0.4842977331,0.2024427788,-0.3444523925,-0.3769164895,-0.4543308744,-0.397726808,2.7820898654,-0.4376826196,-0.0897340936,-0.316227766
ENSMUSG00000105571,-0.5061295885,-0.4035357529,-0.5061295885,0.0068395892,-0.5061295885,0.041037533,2.7768731484,-0.0957542464,-0.5061295885,-0.5772867718
ENSMUSG00000100629,-0.4693021588,-0.4693021588,-0.4693021588,-0.3888503601,-0.4693021588,-0.362033095,2.7487697879,0.1743122306,-0.4693021588,1.1085115868
ENSMUSG00000104276,-0.4103621532,-0.4103621532,-0.4103621532,-0.3051410883,-0.4103621532,0.4314063662,2.7462697948,-0.4103621532,-0.4103621532,0.7771200121
ENSMUSG00000103135,-0.6179967067,0.2796012171,-0.2914512255,-0.0976151147,-0.4700056512,-0.5150464072,2.7278880271,-0.0013673087,-0.4635712575,-0.316227766
ENSMUSG00000106047,-0.4382285444,-0.2434603024,-0.4382285444,-0.3408444234,-0.4382285444,-0.4382285444,2.7267553873,-0.4382285444,0.4869206049,-0.4422286123
ENSMUSG00000107796,-0.2788685413,0.3732171966,-0.3848324738,-0.2472831385,-0.6293646255,-0.5723071234,2.7084992457,-0.6334401614,-0.3359260435,0.2584570025
ENSMUSG00000110629,-0.4338761328,-0.3248620291,-0.4338761328,-0.4338761328,-0.4338761328,-0.4338761328,2.662124413,0.6998705459,-0.4338761328,-0.5121742567
ENSMUSG00000105698,-0.6417701265,-0.1998213048,-0.4264617262,-0.4717898105,-0.7097622529,-0.0827237537,2.6445159832,-0.6870982108,0.2534595379,-0.2586811717
ENSMUSG00000111415,-0.4906030249,-0.2569825369,-0.4906030249,-0.4906030249,0.7553729114,-0.1791090409,2.6243368159,-0.4906030249,-0.4906030249,-0.4444783185
ENSMUSG00000073728,-0.4935973384,-0.4935973384,0.6416765399,0.1974389353,-0.4935973384,-0.4935973384,2.6160658933,-0.4935973384,-0.4935973384,0.8509663455
ENSMUSG00000108038,-0.5869533865,-0.0715796813,-0.5869533865,-0.5869533865,-0.4151621515,0.5583215145,2.5911844621,0.2720027888,-0.5869533865,-0.3821741483
ENSMUSG00000102715,-0.1276241206,0.8058091986,-0.6098533159,-0.3490129013,-0.6087042392,-0.6041079323,2.5776854952,-0.4516637546,-0.147924476,2.1568953336
ENSMUSG00000092625,-0.6898356977,0.1609086469,-0.7817871755,-0.3612443875,-0.781014474,0.0681844676,2.5748281134,0.4872462444,-0.4893196601,-0.316227766
ENSMUSG00000105929,-0.8924015064,0.759777605,-0.1730854307,-0.4091110181,-0.0831709213,-0.3978717044,2.569307108,-0.5327434686,-0.5327434686,1.0569363138
ENSMUSG00000102258,-0.6485030431,-0.5102785934,-0.6485030431,-0.6139469307,0.7337414536,-0.3720541437,2.5306592994,0.1347688388,0.0426192053,0.2096909274
ENSMUSG00000097254,-0.0362390716,0.9171892847,-0.5448319074,-0.3260783606,-0.6459642004,-0.5858710988,2.5199162758,-0.5316407388,-0.5668171885,2.1623410397
ENSMUSG00000102599,-0.6440999184,0.1525636832,-0.6440999184,0.3556347973,-0.6440999184,-0.6440999184,2.511312778,-0.3733384331,0.5743267664,-0.316227766
ENSMUSG00000056445,-0.7042819054,0.9664933925,-0.4124745051,-0.2461087007,-0.6829301444,-0.6781853086,2.4949236171,-0.2914811928,-0.266570805,0.2464458381
ENSMUSG00000101903,-0.0825808553,0.3432965781,-0.8699172866,0.2922986501,-1.2027458689,-0.6372951591,2.4637367398,-0.2686785572,-0.1559462954,-1.0312118729
ENSMUSG00000108725,0.1520518791,-0.2978550508,-0.7477619807,0.7144355415,-0.7477619807,-0.6311194435,2.4515761876,0.3020208557,-0.7477619807,0.5894819347
ENSMUSG00000108905,0.4012720922,0.9198969455,-0.6805128769,-0.1336198517,-0.7206414925,-0.7220166164,2.3983270275,-0.5221861116,-0.424177281,-0.520994907
ENSMUSG00000085383,-1.0374649091,0.5507214565,-0.5824100923,0.636325828,-0.424717829,-0.8512378554,2.3957209367,-0.3015676806,-0.0102124513,-0.7535007206
ENSMUSG00000104470,-0.5209630066,-0.5209630066,-0.2702321478,-0.5209630066,-0.5209630066,-0.5209630066,2.3763713618,-0.2423731635,-0.5209630066,-0.7043031479
ENSMUSG00000104571,-0.0398821318,0.937476285,-0.5396397103,0.0659778478,-0.8202917494,-0.6528852699,2.3702788004,0.1422955075,-0.8202917494,-0.3704476957
ENSMUSG00000086346,-0.7804879901,-0.0813636128,-0.8769189384,1.0938885726,-0.3706564585,-0.8769189384,2.3053023638,-0.3947641954,0.1356060214,-0.5953104516
ENSMUSG00000108693,0.9949869452,-0.5538134883,-0.8823469136,-0.5538134883,0.2440534016,-0.0062577789,2.2152539534,0.3066311963,-0.8823469136,0.6321746206
ENSMUSG00000103360,-0.1498629385,0.5044682015,-0.7408717102,-0.7408717102,-0.7408717102,-0.7408717102,2.2141721482,1.0321546048,-0.7408717102,-0.2944812274
ENSMUSG00000097322,-0.6782177036,-0.6782177036,-0.6782177036,0.0303679569,-0.6782177036,-0.4082803078,2.1561249383,0.2665631757,-0.6782177036,0.9793276094
ENSMUSG00000106262,0.8768049676,-0.4147542172,-1.0150563737,0.5675584025,-0.7967646805,-1.0150563737,2.1501731788,-0.6148549357,0.1855479393,-0.5846256257
ENSMUSG00000074782,-1.1052508428,0.747182686,0.436718966,0.529858082,-1.0224605177,-0.9396701926,2.1442694257,-0.173859683,-0.2773475898,1.2489395416
ENSMUSG00000111167,1.584054994,-0.0804599362,-0.5481333154,-0.382184697,-0.5481333154,-0.5481333154,2.1372170557,-0.5481333154,-0.5179608394,-0.1509982641
ENSMUSG00000108274,-0.2395989562,-0.884673069,0.4976286013,-1.161133403,-0.7003661796,0.374757342,2.1103138833,-0.8539552544,-0.0092153445,0.0795584048
ENSMUSG00000104918,-1.4688038682,-0.8890943473,-0.1631475028,0.171245335,-0.8333622077,0.0697842603,2.0818574042,0.0459671066,0.9800758744,-0.3394403338
ENSMUSG00000102523,0.9742516289,-0.6943561337,-0.6943561337,-0.6136170484,-0.6943561337,-0.6943561337,2.0507727669,1.0280776868,-0.6943561337,0.4247189183
ENSMUSG00000102250,-0.2890092163,1.2628690658,-0.2890092163,-0.8962659353,-0.693847029,-0.4689371333,2.0388082068,0.6556123467,-0.2890092163,2.1173076856
ENSMUSG00000086134,-1.2466804784,0.1831890862,0.3448265153,0.8546060992,-1.2466804784,-0.8653819277,2.0109353993,0.3448265153,-0.3017232009,-0.316227766
ENSMUSG00000106676,-0.8374693135,0.160237811,-0.8374693135,-0.5653673705,-0.111864132,1.2184120335,1.9742507648,0.6742081473,-0.8374693135,-0.316227766
ENSMUSG00000059631,-0.3564683397,0.3116372346,0.9134555718,-0.7794855767,-0.7821021782,-1.0716727405,1.9129973319,-0.2692482909,-0.8972326427,0.9107792422
ENSMUSG00000091575,-0.8371153961,-0.8371153961,0.9515927153,-0.4793737739,-0.5509220983,-0.8371153961,1.8817209332,0.8800443908,-0.8371153961,0.3316041867
ENSMUSG00000086854,-0.9612018798,0.043893737,1.0824418554,0.6348879322,-0.9632293042,-1.1044731999,1.8021774963,-0.9943164774,0.2988423478,-0.199831013
ENSMUSG00000085912,-0.4838870167,-0.3823168691,-0.1232664009,0.00952026,-1.1790368343,-1.1405209374,1.7655656103,-0.4391588783,1.5596298064,-0.55489919
ENSMUSG00000097296,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.316227766,-0.5385690413
ENSMUSG00000055446,-0.3297853869,-0.3297853869,-0.3297853869,-0.2055984211,-0.3297853869,-0.3297853869,-0.3297853869,2.8438815162,-0.3297853869,-0.4762560519
ENSMUSG00000086933,-0.3427553706,-0.261789535,-0.3427553706,-0.3427553706,-0.3427553706,-0.1808236995,-0.3427553706,2.8419008288,-0.3427553706,-0.4444783185
ENSMUSG00000073765,-0.381137201,0.0423485779,-0.381137201,-0.381137201,-0.381137201,-0.1929213012,-0.381137201,2.8185331305,-0.381137201,-0.3427553706
ENSMUSG00000108695,-0.3892952731,-0.3892952731,-0.3892952731,-0.0946096082,-0.3892952731,0.0036189466,-0.3892952731,2.8160575735,-0.3892952731,-0.5677247073
ENSMUSG00000091079,-0.4429223422,-0.3169185724,-0.4429223422,-0.2710990198,-0.3512832369,-0.1374586578,-0.4429223422,2.8102658952,-0.4429223422,1.4595395318
ENSMUSG00000097397,-0.4711103416,-0.4248095709,-0.4711103416,-0.1817305249,-0.4711103416,-0.2241728982,-0.4711103416,2.800810786,-0.0312530202,-0.7762113012
ENSMUSG00000086987,-0.3816012211,0.2664008525,-0.3816012211,-0.3816012211,-0.3816012211,-0.3816012211,-0.3816012211,2.7864089165,-0.3816012211,-0.316227766
ENSMUSG00000109039,-0.3912885694,-0.3912885694,-0.3912885694,-0.3912885694,-0.3912885694,0.3660441459,-0.3912885694,2.7642644097,-0.3912885694,0.9293043598
ENSMUSG00000101429,-0.4448937318,0.4554864397,-0.2330395738,-0.2860031133,-0.4448937318,-0.4448937318,-0.4448937318,2.7329186383,-0.4448937318,-0.4593005597
ENSMUSG00000097558,-0.4804979024,-0.4847766013,-0.6003014754,-0.3949239215,-0.2922351445,0.3067827214,0.0928477692,2.7199689803,-0.6003014754,0.2154154995
ENSMUSG00000103885,-0.4617980776,-0.4617980776,-0.4617980776,-0.3823299572,-0.4617980776,-0.0026489377,-0.4617980776,2.7169267398,-0.4617980776,0.1768602093
ENSMUSG00000109408,-0.5127468836,-0.4786395521,-0.5127468836,-0.3081028946,0.4422583984,-0.1489353472,-0.5127468836,2.7160804988,-0.1716735686,-0.1885562312
ENSMUSG00000110380,-0.5380725146,-0.4208767433,-0.5380725146,0.2144477007,-0.365362957,-0.5380725146,-0.5380725146,2.7022877565,-0.2913445751,-0.4039018716
ENSMUSG00000086917,-0.4690187366,0.2915521878,-0.4690187366,-0.4690187366,0.2915521878,-0.4690187366,-0.4690187366,2.7000267807,-0.4690187366,-0.316227766
ENSMUSG00000056288,-0.5166676819,0.1051100442,-0.5166676819,-0.1169534294,-0.5166676819,0.4308031383,-0.5166676819,2.6810463384,-0.5166676819,-0.3201170742
ENSMUSG00000099876,-0.4228684593,0.730409156,-0.4228684593,-0.4228684593,-0.4228684593,-0.4228684593,-0.4228684593,2.6525385188,-0.4228684593,2.2882967928
ENSMUSG00000109416,-0.4434653819,-0.2818788055,-0.4434653819,-0.4434653819,-0.4434653819,-0.4434653819,0.7415028452,2.6446336334,-0.4434653819,-0.1648017783
ENSMUSG00000085412,-0.5259290194,-0.1213682352,-0.5259290194,-0.1213682352,-0.5259290194,0.8226069264,-0.5259290194,2.5757036605,-0.5259290194,-0.3977475644
ENSMUSG00000107989,-0.5920746886,-0.2996921263,-0.5920746886,0.5774555605,-0.5920746886,-0.2509616998,-0.5920746886,2.5754030698,-0.5920746886,-0.1640950444
ENSMUSG00000097380,-0.5810822729,-0.2869762145,-0.8306268073,0.5151312174,-0.5097838345,0.3339143533,-0.5810822729,2.5679320893,-0.5632576633,-0.4496404314
ENSMUSG00000089934,0.9305372681,-0.0278233734,-0.4915462642,-0.4915462642,-0.4915462642,-0.4915462642,-0.4915462642,2.5381099549,-0.4915462642,-0.5026198082
ENSMUSG00000109623,-0.6644345123,-0.6794499818,-0.1388930902,-0.3866483322,-0.3641251284,0.0863389479,-0.9947748352,2.5188449599,-0.048800275,0.9409388147
ENSMUSG00000056771,0.1109663726,-0.6894468036,-0.2528577988,-0.1982841732,-0.6894468036,-0.4711523012,-0.6894468036,2.5122058992,-0.4711523012,2.1106884243
ENSMUSG00000072902,-0.5456691114,-0.3156936237,-0.6292965611,1.0327990074,-0.5665759736,-0.2947867614,-0.3470539174,2.4858259511,-0.1902524487,-0.4644241462
ENSMUSG00000108455,-0.6244155531,-0.5027761596,-0.6244155531,0.227060201,-0.6244155531,-0.6244155531,0.1054208076,2.4571157482,-0.6244155531,-0.7309522349
ENSMUSG00000106807,-0.6816722993,-0.5593992411,-0.6816722993,-0.3454213893,-0.6816722993,0.7040890262,-0.6816722993,2.4566695275,0.4187852242,0.5181292211
ENSMUSG00000090263,-0.536402193,-0.536402193,-0.536402193,-0.4143898997,-0.3466052923,1.1265801744,-0.536402193,2.4461205313,-0.1296945488,2.2270722486
ENSMUSG00000097324,-0.638808668,-0.638808668,-0.638808668,0.6787342096,0.5589575843,-0.638808668,-0.638808668,2.3955325053,-0.638808668,0.2644989372
ENSMUSG00000099923,-0.7960998948,-0.6154589052,-0.7419075979,-0.2925631362,0.323874241,0.8898826753,-0.7960998948,2.3922135725,-0.3083692228,-0.2370337146
ENSMUSG00000097462,0.3627984501,-0.9007015147,-0.9007015147,0.0537903065,-0.1316145796,0.7290303238,-0.0629461033,2.3496063656,-0.9007015147,-0.4230679553
ENSMUSG00000086866,-0.3293254999,-0.7863125413,1.1684126739,-0.1406340766,-0.8128472728,-0.3411187142,-0.8836065566,2.3005612149,-0.1937035394,-0.2237332381
ENSMUSG00000110767,-0.6233396838,-0.5588562682,1.1821959525,-0.0429889435,-0.6233396838,0.2364391898,-0.6233396838,2.2999084884,-0.6233396838,1.6520893772
ENSMUSG00000085316,-0.6082258217,0.2087939378,-0.6082258217,-0.6082258217,-0.6082258217,1.2073736475,-0.6082258217,2.2967333268,-0.6082258217,-0.316227766
ENSMUSG00000055403,-0.4755817055,-0.3810952739,-0.4755817055,-0.4755817055,-0.4755817055,-0.4755817055,1.414146926,2.2960202861,-0.4755817055,1.8488876792
ENSMUSG00000054944,-0.4640737515,-0.4640737515,-0.4640737515,-0.4640737515,1.4173063225,-0.4640737515,-0.4640737515,2.2952836892,-0.4640737515,-0.1474242994
ENSMUSG00000105851,-0.4230819512,-0.7084893893,-0.1012127699,-0.4557717899,1.2566728387,0.0345757909,-0.8405060457,2.292689266,-0.5010346435,-0.115874304
