,d0_Old,d0_Y,d1_Old,d1_Y,d3_Old,d3_Y,d5_Old,d5_Y,d7_Old,d7_Y
ENSMUSG00000097428,-0.80634637157709,-0.367448979705569,-0.0918622450182544,-0.673656462691474,-0.643035714392884,-0.316414398799642,-1.13296768717033,1.76579648550451,1.50041666650845,0.76551870734228
ENSMUSG00000067577,-0.94018670965941,0.0709574874451522,0.230611834356399,-0.727314247111081,-0.94018670965941,-0.337048065417691,-0.94018670965941,1.25949540369478,1.98680965038011,0.337048065630563
ENSMUSG00000074782,-0.6945876185791,-0.223069689114159,-0.806281520893637,0.880791250672091,-1.03532471301067,-0.701656852875423,-0.859300778328135,1.2918672266617,1.69198588941991,0.455576806047417
ENSMUSG00000097993,-1.15404095810376,-0.673557228405292,-0.636596941505409,1.01077584603221,-0.97451956459005,-0.615476777562619,-0.282834195463676,1.44725923414801,1.44901924784511,0.429971337605487
ENSMUSG00000087597,-0.412603910819188,-0.293928039220461,-0.703695671344366,0.32408216004838,-0.681303997457814,-0.672347327903193,-0.53799728458388,1.02643433098642,2.38635532499984,-0.43499558470574
ENSMUSG00000111556,-0.694178784844224,-0.140572560791642,-0.694178784844224,0.88522720730579,-0.694178784844224,-0.694178784844224,-0.694178784844224,0.890654719089205,2.20411262343106,-0.368528064813293
ENSMUSG00000097665,-0.913384151371391,-0.302064049940907,-0.517824085612984,0.776736128419476,-0.517824085612984,-0.661664109034768,-0.949344156957137,0.776736128419476,2.23311636920599,0.0755160124852269
ENSMUSG00000101599,-0.709440812824443,-0.22400732720707,-0.421214680739128,0.35244493696356,-0.830799184228786,-0.729667208159632,-0.815629387803243,1.38399109390048,2.08180172947545,-0.0874791593771843
ENSMUSG00000105050,-0.681937672284575,-0.551005639197557,-0.681937672284575,0.267319567596306,-0.681937672284575,-0.681937672284575,-0.681937672284575,1.5875509007873,1.93670298945579,0.169120542781042
ENSMUSG00000100183,-0.505324039128466,-0.488701537519831,-0.738039056662602,0.259311019908482,-0.23936401837706,-0.638304049005494,-0.738039056662602,1.72209113254519,1.90493864625077,-0.538569041348385
ENSMUSG00000106262,-0.629903825128201,0.0938154634401522,-0.629903825128201,-0.469077316557455,-0.629903825128201,-0.629903825128201,-0.629903825128201,1.72888496617055,1.94332031200372,-0.147424299415965
ENSMUSG00000109784,-0.731851276005113,0.377014293699603,-0.731851276005113,0.15524117975866,-0.731851276005113,-0.584002534856304,-0.731851276005113,1.7815773501374,1.70765297734526,-0.510078162064169
ENSMUSG00000052125,-0.954669559053284,-0.755110250459173,-0.276167909833305,-0.10654249752831,0.455549555011771,-0.511204428888494,-1.07440514420975,0.442245601105496,2.32475507884328,0.455549555011771
ENSMUSG00000056771,-1.05562859731753,-0.762151396710406,-0.522033687122761,-0.295255850289985,0.385077660208343,-0.219663238101325,-1.05562859731753,0.980925309836901,2.11926111834134,0.425097278472951
ENSMUSG00000105509,-1.28834077436385,-1.06475247565276,-0.227337916091961,-0.277332815170218,0.455925704644214,0.233726153240845,-1.04392126770349,0.46703568227271,1.98077012653104,0.764227582293464
ENSMUSG00000106019,-0.646535662638292,-0.778679043374546,-0.84636223836929,-0.343572789836907,0.304252076541355,-0.385471910515709,-1.10259147656368,1.36784514074447,1.87063458927685,0.560481314735742
ENSMUSG00000106676,0.0603295566106949,-0.861780737050106,-0.008338231396693,-0.464488536142483,-0.508632114021107,-0.587109585609136,-0.861780737050106,0.688149330492083,2.49313118172538,0.0505198724414734
ENSMUSG00000107320,-0.211066136964306,-0.686879971629316,-0.503874650604312,-0.211066136964306,-0.0646618801443028,-0.699080325876302,-0.796683164244318,0.667359403955712,2.57061474261575,-0.0646618801443028
ENSMUSG00000105804,-0.969504313155865,-0.88034082635647,0.100457528436875,-0.220531024040947,-0.0422040504421572,-0.684181155397801,-0.648515760678043,1.14664244045421,2.24038121162236,-0.0422040504421572
ENSMUSG00000084939,-0.791079762597628,-0.686135511084361,-0.665146660781707,-0.410282049963773,-0.283349479085821,0.292344700644101,-0.489240105864231,1.2978105770474,2.22731680473634,-0.492238513050325
ENSMUSG00000104282,-0.628556475266733,-0.628556475266733,-0.628556475266733,-0.32111037326751,-0.628556475266733,0.191299796731195,-0.628556475266733,0.94283471341251,2.4459045447255,-0.116146305268028
ENSMUSG00000104918,-0.839024177593168,-0.834236593032436,-0.661883552293136,-0.324358847512007,-0.216638197049945,0.807904878551644,-0.949138620191969,1.43986602792908,1.82287278503177,-0.245363703839828
ENSMUSG00000097971,-1.32166444964422,-1.11347699158144,-0.195666055293083,0.359724731159068,-0.0987979968115153,0.925971420716911,-0.608747086289195,0.443857980228188,2.05275849178986,-0.443960044274573
ENSMUSG00000110631,-1.05210020673791,-0.845204698699057,-0.0881768950914758,0.52917260470186,0.65454937570236,0.725739227924425,-1.18653461518711,-0.0522641571433162,2.01033468644541,-0.69551532191519
ENSMUSG00000111394,-1.08517214456222,-0.701705417547789,0.294737861922073,-0.224561210763018,-0.633891068055971,0.397375796288067,-0.308870942563656,-0.0661240819284183,2.54666301711883,-0.218451809907899
ENSMUSG00000106825,-0.628029488204394,-0.607748665120088,-0.242693849602574,-0.0601664418438165,-0.506344549698556,1.38653227163857,-1.07420759605913,0.210244532748807,2.10988162817696,-0.587467842035782
ENSMUSG00000053957,-0.566945614769242,-0.566945614769242,-0.37935331575092,-0.44188408209036,-0.566945614769242,0.850418421841208,-0.566945614769242,0.308485113982928,2.49706193586335,-0.566945614769242
ENSMUSG00000086134,-0.96588640523094,-0.350880296701858,-0.96588640523094,0.478040980011253,-0.00326814840281158,0.61867039609262,-1.52444267771146,0.919736188430851,1.7971845171461,-0.00326814840281158
ENSMUSG00000106583,-1.03774259108439,-0.369396622936044,-0.85710854563889,-0.32423811157467,0.551837008835998,1.29845773013115,-1.03774259108439,0.130357569342745,1.94271915876634,-0.297143004757845
ENSMUSG00000101799,-1.01594566121889,-0.497606038148027,-1.01594566121889,-0.331737358765351,0.55980679291653,1.1403471707559,-1.01594566121889,1.22328151044723,1.47208452952125,-0.518339623070861
ENSMUSG00000085183,-0.967688761004801,-1.03014901132929,0.630432126607901,-0.713109395889139,0.641631895631601,-0.0987015541886255,-1.01722620091732,-0.304605000085895,1.90892883669806,0.950487064477506
ENSMUSG00000087060,-1.26221893077383,-1.03622189541995,0.277959361212978,-0.880232964260261,0.547116732625773,0.555273016607979,-1.28396902137945,1.07455643012816,1.16903338626897,0.838703884989634
ENSMUSG00000097183,-1.05132572067924,-1.17777346564937,1.16853469101858,-0.636858112166042,-1.06920721996795,1.27922968660681,-0.548089240697113,0.277014226481708,0.7495967076832,1.00887844736942
ENSMUSG00000039545,-1.1024367482892,-0.57102827584151,0.966597422906556,-0.797427151730796,-0.486128697383028,0.960308565117188,-1.35399105495862,0.318845083430878,1.60806090459287,0.457199952155663
ENSMUSG00000107000,-0.952216996866018,-0.920676686244671,0.687879155444031,-0.145686196691571,-0.609779338691393,-0.597763982204136,-1.11442430863295,1.67313838253285,0.886132536492498,1.09339743486135
ENSMUSG00000108617,-1.23440867439213,-1.23440867439213,0.807608655812189,0.145332764935111,-0.28514656413499,0.0239155182743135,-1.23440867439213,1.23072936394613,0.355053463712852,1.4257328206308
ENSMUSG00000108122,-1.26335055791569,-0.364733006260178,1.08010305718594,-0.50569262220614,-0.558552478185876,-0.405846227695216,-1.26335055791569,0.839297046729051,1.43250209705084,1.00962324921296
ENSMUSG00000110243,-1.29846412812201,-0.36968894531384,1.61534036696244,-0.570013004350896,-0.78854834148223,-0.327195963336675,-0.934238566236453,1.00829776406267,1.17826969269978,0.486241125117218
ENSMUSG00000102374,-0.686137039546252,-0.342659618097281,1.9144777228531,-0.269057313501073,-1.07868266405936,-0.686137039546252,-0.980546257931085,0.949469729585495,1.08031827076274,0.0989542094799677
ENSMUSG00000085208,-1.59723216340117,-0.861727113143948,1.56364492623768,-0.842029993170627,-0.267749517504015,0.105182620657536,0.0202661478836618,0.139032486087333,1.55401522313961,0.186597383213931
ENSMUSG00000103436,-0.980421609174034,-0.908842155405636,0.971745311782267,-0.531423217354085,-0.407785979026852,-0.633369712201899,0.0477196358629512,0.0954392716217866,2.32524771031197,0.0216907435835338
ENSMUSG00000071332,-1.11925631232242,-1.11925631232242,1.0445533592715,-1.00333793705846,-0.0373514765254619,-0.243428587590643,0.349043107687738,0.117206357159818,2.04917927822582,-0.0373514765254619
ENSMUSG00000087396,-1.43766231765763,-0.598949347555855,0.568710731347459,0.170296531196722,-0.485554536743722,-1.11075835851873,-0.0810108873598971,0.642264122144518,2.064296344221,0.268367718926134
ENSMUSG00000104435,-1.61228856830929,-0.645663093522423,0.587985993356648,0.171429158826053,-0.437384676257125,-0.373299009406264,-0.597598843384277,0.609347882093317,2.12604199777731,0.171429158826053
ENSMUSG00000106706,-1.36245667713926,-0.27476525472296,1.10095595183483,-0.0814821099999638,-1.15022420435065,-0.468048399445955,-0.0360037230063176,0.274765254632003,2.0560020787014,-0.0587429165031407
ENSMUSG00000108353,-0.524248863726741,-0.919720272697187,0.974554543698103,0.01246233431839,-0.829991465604778,-0.996155923116847,-0.700383188693522,0.665488652602029,2.06127009626172,0.256724086958835
ENSMUSG00000103046,-0.886493849648255,-0.796907884060023,0.766774422967588,-0.577015059634265,-0.919070564296555,-0.593303417080578,-0.222743286948322,0.595746670636443,2.20829404975867,0.424718918305298
ENSMUSG00000089796,-0.404669274801886,-0.130730958699934,2.20452537863047,-0.000542452089179996,-0.220235556994827,-1.09900797661742,-0.740989583437843,0.148631878293818,1.14674376241809,-0.903725216701285
ENSMUSG00000096655,-1.03134202895269,-0.735772093252901,1.94800292290115,-0.203746208993288,-0.511138942121064,-0.0855182347133739,-1.03134202895269,-0.211628074102919,1.40415424121354,0.45833044697423
ENSMUSG00000106237,-0.680121380693334,-0.171619413819813,1.83060708074468,-0.680121380693334,-0.680121380693334,-0.552995888974954,-0.680121380693334,-0.680121380693334,1.57635609730792,0.718259028208849
ENSMUSG00000101581,-0.515299997873498,-0.515299997873498,2.52516742252952,-0.456070113060453,-0.515299997873498,-0.199407278870588,-0.515299997873498,-0.515299997873498,0.985190417390328,-0.278380458621315
ENSMUSG00000105656,-0.506648079686689,-0.506648079686689,1.97152187503318,-0.506648079686689,-0.506648079686689,-0.506648079686689,-0.506648079686689,-0.231295861944888,1.80631054471853,-0.506648079686689
ENSMUSG00000092103,-0.474341649025257,-0.474341649025257,1.89736659610103,-0.474341649025257,-0.474341649025257,-0.474341649025257,-0.474341649025257,-0.474341649025257,1.89736659610103,-0.474341649025257
ENSMUSG00000108168,-0.51864433228114,-0.51864433228114,1.60912728733379,-0.385658606055206,-0.51864433228114,-0.51864433228114,-0.51864433228114,-0.51864433228114,2.14107019223753,-0.252672879829273
ENSMUSG00000108197,0.968233537059229,-0.532675593290916,1.54211055748723,-0.797541910411529,-0.797541910411529,0.0264866314471951,-0.797541910411529,-0.797541910411529,1.63039932986076,-0.444386820917378
ENSMUSG00000085311,0.185361453387373,-1.15384248935181,0.871242240785393,-0.776173954470915,-1.3166306509384,-0.856482780766814,0.0898590651697527,0.393730300218211,1.70471762810874,0.858219187858465
ENSMUSG00000102246,0.207048628805704,-0.622757160891458,1.52829279964431,-0.985293671094116,-0.985293671094116,-1.01751913834543,-0.501911657490572,1.30271452695158,1.14158718876148,-0.0668678452473822
ENSMUSG00000100017,-0.083644261113954,-0.0293885241869038,-0.0700803268821917,0.865831135109423,1.00147047742705,-0.960778674677505,-1.54854915814431,-1.28631309623981,1.17780162243996,0.933650806268236
ENSMUSG00000105957,-0.129212066513075,-0.393863286753413,0.642946788323116,0.717671838779082,0.269321536043286,-1.26254199830402,-1.56144220012788,-0.540199844020888,1.81986633300458,0.43745289956921
ENSMUSG00000064032,-0.576926946890713,-0.831922282533016,1.00616909522192,-0.0669362756061049,1.31428845912304,-0.683175003408339,-1.59690828945993,0.400555173071452,1.38866209868538,-0.353806028203697
ENSMUSG00000085145,-0.889847463676339,-0.889847463676339,0.853527159036488,1.03512868223574,-0.0181601523199253,-0.889847463676339,-0.889847463676339,0.417683503358281,1.8704956889523,-0.599285026557534
ENSMUSG00000090952,1.11956448712416,0.588424732376029,-1.00861100771461,-0.189117577677156,-1.01222748357532,-0.851655955359684,-1.18581832488952,0.4020556763588,1.67915385196691,0.458231601390379
ENSMUSG00000108551,1.22921457289553,0.417341617219643,-0.82803474085454,0.341127178639583,-0.902627595635025,-1.03667852308824,-1.20424218235612,-0.0118375617563621,1.76649933846668,0.229237896468855
ENSMUSG00000097320,1.55684362819116,0.0695768907449278,-0.887712333899434,0.446249390007166,-1.12079144946502,-1.32612305130054,-0.812794046753354,0.258259984325767,1.21832396031816,0.598167027831162
ENSMUSG00000106149,0.530807624279268,1.06760803210744,-0.787604778971414,0.597110762493627,-0.978863831659956,-1.26447735039251,-1.11657034959571,-0.305631966196289,1.40804914589304,0.849572712042502
ENSMUSG00000089870,0.0932419651431652,0.600963624516503,-0.979679277306153,0.275255390201532,0.0166047335396424,-1.12018086870701,-1.20959097211672,-0.430445784275302,2.04749137103299,0.706339817971347
ENSMUSG00000108801,1.48004156712482,1.47003512614455,-0.0529451910515712,0.172533279037036,-1.14831693035776,-1.32887759872164,-0.86013143012617,-0.603077079619848,0.591469608077406,0.279268649493181
ENSMUSG00000090387,1.72103087990183,1.44061359923206,-0.708562385827383,0.121307204937024,-1.13901843290718,-1.2700867805895,-0.412623853460026,-0.392618684619153,0.26410272055484,0.375855732777479
ENSMUSG00000089875,1.2797485114976,1.15796435497126,-0.790582149450142,0.538894892629044,-1.09504254076599,-1.54496734123224,-0.582534215384315,-0.34065734898389,0.929619061484377,0.447556775234291
ENSMUSG00000108004,0.992189002152108,1.58917396206528,-0.559971891902817,0.120590961853746,-0.918162867564166,-1.20471564809324,-1.20471564809324,-0.345057306506007,1.01606840100712,0.51460103508123
ENSMUSG00000097347,1.04755900112496,1.62505324397679,-0.959087660905641,-0.174512149152397,-1.18075211775786,-1.19630751819983,-0.480759096119276,-0.227983838266455,0.715062315846635,0.831727819453066
ENSMUSG00000102380,0.511997286477598,1.58294897219475,-0.937906533797799,1.12573498336277,-0.789620915798238,-0.723716196852083,-0.937906533797799,-0.822573275518458,1.16280638786266,-0.171764174133397
ENSMUSG00000102649,1.0786824050315,0.994701940969044,-1.16079663663388,0.994701940969044,-1.16079663663388,-0.600926876217533,-1.16079663663388,-0.190355718205635,1.19065635711476,0.0149298602404444
ENSMUSG00000084799,-0.524361730413784,0.78268796641262,-0.656520445967515,0.501189902283172,-1.35431846409122,-1.09176314917352,-0.918194702763903,1.17784252591828,1.00074984707628,1.08268825071959
ENSMUSG00000102672,-0.453019395510908,0.174658080256161,-0.889664596970019,0.33840003059865,-1.38089044799749,-1.05340654731251,-0.152825820428818,0.365690356201538,1.40272270782483,1.64833563333856
ENSMUSG00000102691,-0.00638085197629642,1.44179511577762,-1.30474551272119,-0.189483560542884,-1.18822560726972,-1.1937741741405,-0.164515009374713,0.803709919313181,1.05894399786567,0.742675683068833
ENSMUSG00000109429,0.228280224621727,1.45193149113924,-0.69523016540537,-0.0805185621204227,-1.4224945974608,-1.21470475973068,-0.470124507864404,0.320631263382015,1.5558264100043,0.326403203434402
ENSMUSG00000087201,-0.641315754355982,1.23465813070653,0.103345635134482,0.482836535547892,-1.24277303048289,-1.05183421256936,-0.985005626428503,-0.125780946247199,1.70723170480625,0.518637563888779
ENSMUSG00000110414,-0.788426269757769,0.887280939666236,-0.836648059957021,0.839059149466984,-0.836648059957021,-0.836648059957021,-0.836648059957021,-0.257986577565998,1.81555040100184,0.851114597016797
ENSMUSG00000106443,-0.491967772308049,0.824769501604399,-1.30226763411221,1.25885871297514,-0.607724895919031,-1.2443890731749,-0.347271369096589,0.0868178422741473,1.6495390032088,0.173635684548295
ENSMUSG00000079045,1.01263891811516,0.251597605517566,-0.8333453380973,0.10392906664756,-0.715516555786518,-0.94097249424419,-1.34291656549328,1.80530527184224,0.843802004923706,-0.18452191342494
ENSMUSG00000086903,1.22182388451355,0.308430623507476,-0.800939735645501,-0.237505578473169,-0.779942189415476,-0.653956912035327,-1.75282849807329,1.03517902918222,1.10983697128676,0.549902405152761
ENSMUSG00000087611,0.533024110018956,1.38294865791892,-0.584019582630691,-0.183340866963178,-0.584019582630691,-0.875422284934337,-1.82248106742119,0.970128163474425,1.01869528003936,0.144487173128423
ENSMUSG00000110159,0.653071460769544,0.977697626585089,-0.569050571602513,-0.626337541905757,-1.02734633402847,-0.798198452815491,-1.48564209645443,1.26413247810131,0.576688834462378,1.03498459688833
ENSMUSG00000097815,-1.21685740538157,-0.227674370107088,0.484294007296317,-0.0891346545040892,-0.951001787149978,-1.01672194506414,1.10092758772548,-0.585078438763726,1.80031988552802,0.700927120420772
ENSMUSG00000106734,-0.483887016704026,-0.382316869089036,-0.123266400859976,0.00952026001283286,-1.17903683432589,-1.14052093736476,1.76556561029219,-0.439158878304764,1.55962980641226,0.413471259931168
ENSMUSG00000085178,-0.558021374767148,-0.178454375627196,-0.622522956320342,0.367328237515217,-0.954954184325266,-0.925184223608407,1.5209142152935,-0.544790281148288,1.93769366532952,-0.0420087223415931
ENSMUSG00000100629,-1.46428542526982,-0.654819136653261,-0.348766511628623,1.13573173498621,-0.617635172865221,-0.995195420559166,0.686663864622953,0.141299062360228,1.73353546050162,0.383471544505088
ENSMUSG00000103427,-1.00966160033339,-0.802196887950331,-1.00966160033339,0.235126673964983,-0.802196887950331,-0.594732175567268,1.2724502358803,0.373436482911907,1.79111201683795,0.546323742539577
ENSMUSG00000102523,-1.04682959261626,-0.493971910443586,-0.537686238801426,0.079457220368073,-0.511971928002697,-0.621686320778227,0.40345753643206,0.82174365879234,2.37831660577446,-0.47082903072473
ENSMUSG00000106073,-1.04279973965205,0.314986422081921,-1.16759626197926,0.0454259340707961,-0.733304364628008,-0.982897408982915,0.988887642109732,0.85410739810417,1.79756910614311,-0.0743787272674814
ENSMUSG00000102448,-0.832721026079266,-0.145153206398812,-0.472566453865695,-0.832721026079266,-0.898203675572643,-0.963686325066019,0.771603886508459,1.0444482596158,1.95029157738924,0.3787079895482
ENSMUSG00000097006,-1.46880386816668,-0.889094347317401,-0.163147502790846,0.171245335042253,-0.833362207678551,0.0697842603151158,2.08185740419974,0.0459671066328269,0.980075874416328,0.00547794534721243
ENSMUSG00000110235,-1.23903629981002,-0.223067091605523,-1.11736334074361,0.969327907245266,-0.752344463544394,-0.160202729502328,1.74195119731695,0.983523085721898,0.452217831213036,-0.655006096291268
ENSMUSG00000105954,-1.1156323637649,-0.778226952543465,0.299824483310387,1.78934593284891,-0.951044358291029,-0.638327147890675,1.18037031259559,-0.171994465769571,0.917029503837401,-0.531344944332659
ENSMUSG00000103546,-1.03842891975826,-0.299990576819052,-0.884587598312589,2.05378164129966,-0.484600162553853,-0.587161043722753,0.776898673300621,-0.566648867119754,1.14611784477022,-0.115380991084251
ENSMUSG00000102191,-1.05989805678241,1.79042540269076,-0.394421693529882,-0.557182779963933,-0.675044256347212,-0.918784996622835,1.52263129988793,-0.417406017717194,0.638269337637891,0.0714117607468849
ENSMUSG00000100182,-0.440720361304146,1.60574234458575,-0.879248083994838,-0.448029156682324,-0.879248083994838,-0.362759877172794,1.86885897820017,-0.635621571486348,0.55327581012809,-0.38224999827872
ENSMUSG00000090582,-0.472633972507836,1.22688522398199,-0.702030463687889,-0.144530818109202,-1.07259402632773,-0.918192541916519,1.01844321999708,-0.558657656692084,1.83566821974744,-0.212357184485244
ENSMUSG00000104238,-0.555285881949842,1.81062089152251,-0.684924609263396,-0.458056836464677,-0.684924609263396,-0.512072973277454,1.06519820946958,-0.684924609263396,1.38929502775346,-0.684924609263396
ENSMUSG00000092190,-0.35550271509707,1.43023407865795,-1.04971546763819,-0.16680149304061,-0.774454052028356,-1.42884911555362,0.762854986094489,-0.410901238958764,1.39647560315863,0.596659414405533
ENSMUSG00000085400,-1.03717445988829,0.676052987968864,-1.03717445988829,-0.205755257251732,-0.130171693375681,-1.03717445988829,1.1799434138092,-0.869210984272253,1.43188862672937,1.0287762860571
ENSMUSG00000085287,-0.0866109133304122,0.776734042219221,0.702101233892108,0.610883357047858,-1.66403520788602,-1.21071000175096,0.0884536987580609,-0.742642512526408,1.64745013936888,-0.121623835792333
ENSMUSG00000106643,-0.709727464067511,1.12903376273084,0.819709444146194,0.201060806976909,-1.50022294523862,-1.3283761012368,-0.159817564705173,0.218245491686417,1.54146618751036,-0.211371617802614
ENSMUSG00000102426,-0.781959276034879,1.30340834234037,-0.143275257222177,0.0206822173949118,-1.9178738060189,-0.396176982818199,0.448257592376732,-0.104697027900509,1.61846388180066,-0.0468296839180072
ENSMUSG00000086676,-0.765789893222381,1.2511727806617,1.05439593442911,-0.569013046989787,0.0213174917079938,-0.667401470106084,-0.765789893222381,-0.63460532939528,1.84150331935949,-0.765789893222381
ENSMUSG00000075538,-0.703538905849731,2.05301704104687,-0.703538905849731,0.613025128488947,-0.703538905849731,-0.703538905849731,-0.127542140826559,-0.538968401557396,1.35359239780445,-0.538968401557396
ENSMUSG00000108704,-0.474256505758605,1.85683479373284,-0.474256505758605,-0.474256505758605,-0.474256505758605,-0.474256505758605,-0.474256505758605,-0.474256505758605,1.937217252336,-0.474256505758605
ENSMUSG00000045464,0.232982235434948,0.284864152859571,-0.561459625129593,0.185964247768883,-1.36887196505029,-0.979757584365616,0.476178723362869,0.369172268674584,-0.801413493218474,2.16234103966312
ENSMUSG00000109814,0.176213368912014,0.538648783603649,0.406716226813293,0.0200173534622515,-1.06728889043068,-1.26139656025186,0.233839083432827,0.339991715272455,-1.34025280103141,1.95351172021746
ENSMUSG00000104052,0.0465591660940949,0.839789403252748,-0.539741443979692,0.236244657588556,-0.988088969330236,-0.597221895717789,-1.12604205405348,0.138527889013003,-0.298323545714015,2.28829679284681
ENSMUSG00000085336,0.113153510521637,1.27459703445263,-0.594679023055318,-0.714312690735827,-0.6844042738157,-0.804037941496209,-0.175961186173537,0.232787178202145,-0.804037941496209,2.15689533359639
ENSMUSG00000072902,-0.444478318492315,1.03711607648207,-0.444478318492315,-0.444478318492315,-0.444478318492315,-0.444478318492315,-0.444478318492315,-0.444478318492315,-0.444478318492315,2.51871047145645
ENSMUSG00000085574,-0.277759901643511,-0.214403573591961,-0.0243345896100998,-0.451989803569288,-0.473588551749045,-0.392953225153689,-0.473588551749045,-0.018574923486428,-0.473588551749045,2.80078167230211
ENSMUSG00000087281,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,2.84604989415154
ENSMUSG00000110629,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,2.84604989415154
ENSMUSG00000111540,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,2.84604989415154
ENSMUSG00000106047,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,2.84604989415154
ENSMUSG00000104461,-0.355940137653165,-0.355940137653165,0.0215721295547373,-0.355940137653165,-0.355940137653165,-0.355940137653165,-0.355940137653165,-0.355940137653165,-0.355940137653165,2.82594897167059
ENSMUSG00000106718,-0.362068711694187,-0.362068711694187,-0.362068711694187,0.0778278539155729,-0.362068711694187,-0.362068711694187,-0.362068711694187,-0.362068711694187,-0.362068711694187,2.81872183963792
ENSMUSG00000111539,-0.479118624007088,-0.479118624007088,-0.479118624007088,-0.250966898289427,0.433488278863556,-0.0228151725717661,-0.479118624007088,-0.479118624007088,-0.479118624007088,2.71500553604017
ENSMUSG00000099924,-0.590925769609404,-0.590925769609404,-0.28059276147227,0.61161463692199,-0.590925769609404,-0.435759265540837,-0.590925769609404,0.546961926376199,-0.590925769609404,2.51240431176194
ENSMUSG00000107796,-0.480566777434355,-0.480566777434355,-0.480566777434355,0.0369666751872581,-0.480566777434355,-0.480566777434355,-0.480566777434355,0.702366828557904,-0.480566777434355,2.62463393829532
ENSMUSG00000087691,-0.410395621551366,-0.410395621551366,-0.410395621551366,-0.198122024270409,-0.410395621551366,-0.410395621551366,-0.410395621551366,0.297183037466981,-0.410395621551366,2.77370833766299
ENSMUSG00000084938,-0.675329088342338,-0.382106146113857,-0.821940558906785,0.36011442547421,-0.821940558906785,0.350951208907553,-0.382106146113857,0.937397092264929,-0.821940558906785,2.25690033064371
ENSMUSG00000102211,0.560663751805439,-0.67220941944571,-0.67220941944571,0.208414274305111,-0.67220941944571,-0.437376435032574,-0.67220941944571,0.619371997468411,-0.67220941944571,2.40997350868216
ENSMUSG00000097324,-0.245013323603951,0.283733377878759,0.397585722910789,-0.361686334836601,-0.768631541065952,-0.877868250488575,-0.417843234751048,-0.659394831643328,0.0814146836664353,2.56770373193347
ENSMUSG00000085784,-0.290076527453468,0.382855199708386,0.0993648124727977,-0.227078663737879,-0.897146851749269,-0.897146851749269,-0.433253490818307,-0.59933876807411,0.322720875143261,2.53910026625786
ENSMUSG00000097824,-0.403228598023296,0.0634982625290899,0.954522269149918,-0.700236600288762,-0.941647045432337,-0.643175949618463,0.164451721407312,-0.631471200704493,-0.239362114105576,2.37664925508661
ENSMUSG00000086608,-0.821298725409441,0.239974458868906,1.16660850796666,-0.425301268688457,-1.18561638589687,-1.02721740330352,0.311254001107195,-0.282742184211879,0.0023759847412763,2.02196301482613
ENSMUSG00000104784,-0.988761448378371,0.364377759358786,0.932419133177724,0.0734297386222569,0.267395085779943,-0.877924107145408,-0.951815667782655,-0.988761448378371,0.101139073930498,2.0685018808156
ENSMUSG00000097709,-0.840187371687785,-0.815211528276788,-0.641379658275312,-0.719304289655284,0.290718817077428,1.23980086591608,-0.93809267776059,-0.132871486854195,0.602417342597315,1.95410998691913
ENSMUSG00000109154,-0.609717280420536,-0.223276750467678,-0.609717280420536,-0.223276750467678,-0.609717280420536,0.936044839390897,-0.609717280420536,0.0772881044448096,-0.609717280420536,2.48180695920233
ENSMUSG00000105820,-0.553555126018306,0.263165551445843,-0.553555126018306,-0.553555126018306,-0.553555126018306,1.44287319848677,-0.553555126018306,-0.553555126018306,-0.553555126018306,2.16884713219553
ENSMUSG00000108693,-0.717784609734265,-0.298753594317299,0.225035174953908,0.894320824578228,-0.764343611447261,-0.841941947674387,-0.764343611447261,-0.574227687824659,0.614966814300251,2.22707224861274
ENSMUSG00000105691,-0.877477209970207,-0.0237156001771666,-0.308302803441513,1.25692681451239,-0.877477209970207,-0.59289000670586,-0.877477209970207,-0.213440403302022,0.403165204719354,2.11068842430544
ENSMUSG00000087291,-0.534019741620376,-0.541562393490949,0.250416037079604,0.97451060217268,-1.10726127246992,-0.00603412154171383,-0.496306483172632,-0.941322934485232,0.159904216442969,2.24167609108556
ENSMUSG00000105826,-0.604963977180696,0.270641779265048,-0.604963977180696,1.86265224553004,-0.604963977180696,-0.286561883927698,-0.604963977180696,-0.604963977180696,-0.604963977180696,1.78305172221679
ENSMUSG00000097385,-0.461109914747131,-0.099871732369896,-0.546107133080045,2.00380944240652,-0.546107133080045,-0.546107133080045,-0.546107133080045,-0.461109914747131,-0.546107133080045,1.74881778485786
ENSMUSG00000109237,-0.571059922939886,-0.255992379248914,-0.571059922939886,1.35872878216732,-0.571059922939886,-0.571059922939886,-0.571059922939886,0.0590751644420572,-0.571059922939886,2.26454797027886
ENSMUSG00000105526,-0.837472619226104,0.642196551833463,-0.656288639096361,1.66890577256867,-0.716683299139608,-0.595893979053113,-0.837472619226104,0.531473008018211,-0.716683299139608,1.51791912246055
