GeneID	D0	D1	D3	D5	D7
ENSMUSG00000053436	0.23340783787930264	0.6275985275010828	0.770449981003094	0.5598381601362862	0.6275985275010828
ENSMUSG00000053441	0.0	0.085	0.0	0.0	0.085
ENSMUSG00000053460	0.3097918799055192	1.5400479616306952	0.8637842863793584	0.8687491085442876	1.5400479616306952
ENSMUSG00000053465	0.7239150507479224	14.338235294117647	0.1933333333	0.2952029520295203	14.338235294117647
ENSMUSG00000053475	1.1705358243928043	9.646294881588998	0.07667648685550776	0.23650249895267772	9.646294881588998
ENSMUSG00000053477	0.5593853646248793	2.273612430451893	0.699681277631173	0.9276947441354053	2.273612430451893
ENSMUSG00000053483	0.35763069663479446	0.5174937273487594	1.2102292768959435	1.02301234568	0.5174937273487594
ENSMUSG00000053510	0.515354930763693	0.9914948453608247	1.263061234354067	0.6623918256693776	0.9914948453608247
ENSMUSG00000053519	7.238095238285714	2.357142857142857	0.5333333333333333	0.2019230769230769	2.357142857142857
ENSMUSG00000053522	0.3315571344227354	12.518518518518517	0.12415654518218623	0.09	12.518518518518517
ENSMUSG00000053536	0.2741398446170921	1.0006688963210704	2.3446615689634664	0.7598877488371482	1.0006688963210704
ENSMUSG00000053545	11.895833333125	0.3825	0.0	0.34959349585365856	0.3825
ENSMUSG00000053552	0.22478184992670153	6.864583333333333	1.2222222216666667	1.7025641024615383	6.864583333333333
ENSMUSG00000053553	1.0038222374328256	0.27951306413301663	1.3063915161951847	1.4290334855422375	0.27951306413301663
ENSMUSG00000053559	0.25650725029451504	3.7756410256410264	0.023450134770889485	0.36213333332799996	3.7756410256410264
ENSMUSG00000053565	1.8747314611490191	0.6579463923108163	2.9369508096549954	1.632291763251553	0.6579463923108163
ENSMUSG00000053580	0.35110286539022884	2.2382849109653233	3.417021276595744	0.5049905750755539	2.2382849109653233
ENSMUSG00000053581	0.2990701821474971	1.9542360060514372	0.3750559069695227	0.5104484620803005	1.9542360060514372
